Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg
192.168.10.17-45.127.112.2-123-123-17,192.168.10.17,123,45.127.112.2,123,17,03-07-2017 13:57,112022412,10,10,480,480,48,48,48,0,48,48,48,0,8.569713711,0.178535702,5895916.421,1.59E+07,6.40E+07,22189,1.12E+08,1.24E+07,2.19E+07,6.40E+07,1999947,1.12E+08,1.24E+07,2.19E+07,6.40E+07,1999798,0,0,0,0,80,80,0.089267851,0.089267851,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.25-17.253.20.253-123-123-17,192.168.10.25,123,17.253.20.253,123,17,03-07-2017 13:58,67925871,6,6,288,288,48,48,48,0,48,48,48,0,8.479832375,0.176663174,6175079.182,1.98E+07,6.60E+07,132,6.79E+07,1.36E+07,2.93E+07,6.60E+07,28488,6.79E+07,1.36E+07,2.93E+07,6.60E+07,28345,0,0,0,0,48,48,0.088331587,0.088331587,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,03-07-2017 13:58,115336074,124,0,0,0,0,0,0,0,0,0,0,0,0,1.075118961,937691.6585,3514740.497,1.91E+07,0,1.15E+08,937691.6585,3514740.497,1.91E+07,0,0,0,0,0,0,0,0,0,0,0,0,1.075118961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.168.10.50-192.168.10.255-138-138-17,192.168.10.50,138,192.168.10.255,138,17,03-07-2017 13:57,67398647,23,0,5451,0,237,237,237,0,0,0,0,0,80.87699446,0.341253141,3063574.864,1.44E+07,6.74E+07,1,6.74E+07,3063574.864,1.44E+07,6.74E+07,1,0,0,0,0,0,0,0,0,0,184,0,0.341253141,0,237,237,237,0,0,0,0,0,0,0,0,0,0,0,237,237,0
192.168.10.9-192.168.10.3-123-123-17,192.168.10.9,123,192.168.10.3,123,17,03-07-2017 13:59,64022097,4,4,192,192,48,48,48,0,48,48,48,0,5.997929121,0.124956857,9146013.857,2.42E+07,6.40E+07,3,6.40E+07,2.13E+07,3.70E+07,6.40E+07,3,6.40E+07,2.13E+07,3.70E+07,6.40E+07,3,0,0,0,0,32,32,0.062478428,0.062478428,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.12-192.168.10.3-34946-3268-6,192.168.10.12,34946,192.168.10.3,3268,6,03-07-2017 13:58,82470362,66,45,12294,14632,1292,0,186.2727273,248.6429968,3069,0,325.1555556,526.2669542,326.4930497,1.345938072,749730.5636,4690691.952,3.82E+07,1,8.25E+07,1268774.8,6066656.685,3.82E+07,1,8.25E+07,1874323.841,7327022.407,3.82E+07,1,42,42,0,0,2128,1456,0.800287502,0.54565057,0,3069,242.5765766,389.8801342,152006.5191,0,4,0,84,109,0,0,0,0.681818182,242.5765766,186.2727273,325.1555556
192.168.10.12-192.168.10.3-56558-389-6,192.168.10.12,56558,192.168.10.3,389,6,03-07-2017 13:58,119539920,126,85,20666,32348,1293,0,164.015873,198.8348856,3069,0,380.5647059,434.7766927,443.4836496,1.76510073,569237.7143,4087643.045,3.82E+07,1,1.20E+08,956319.36,5271555.621,3.82E+07,1,1.19E+08,1422582.143,6397285.375,3.82E+07,1,82,82,0,0,4048,2736,1.054041194,0.711059536,0,3069,251.2511848,332.3848006,110479.6557,0,4,0,164,209,0,0,0,0.674603175,251.2511848,164.015873,380.5647059
192.168.10.12-192.168.10.3-0-0-0,192.168.10.12,0,192.168.10.3,0,0,03-07-2017 13:57,110567461,12,0,0,0,0,0,0,0,0,0,0,0,0,0.108531026,1.01E+07,2.18E+07,5.92E+07,1,1.11E+08,1.01E+07,2.18E+07,5.92E+07,1,0,0,0,0,0,0,0,0,0,0,0,0.108531026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.168.10.9-208.185.118.89-1066-80-6,192.168.10.9,1066,208.185.118.89,80,6,03-07-2017 13:58,275081,4,3,286,241,286,0,71.5,143,241,0,80.33333333,139.1414149,1915.799346,25.44705014,45846.83333,80725.85644,208279,73,275081,91693.66667,133740.9841,245165,73,37089,18544.5,16005.36199,29862,7227,1,1,0,0,92,72,14.54117151,10.90587863,0,286,75.28571429,129.229401,16700.2381,0,2,0,2,6,0,0,0,0.75,75.28571429,71.5,80.33333333
192.168.10.12-224.0.0.251-5353-5353-17,192.168.10.12,5353,224.0.0.251,5353,17,03-07-2017 13:59,85428507,96,0,10452,0,118,45,108.875,24.26921377,0,0,0,0,122.3479184,1.123746667,899247.4421,4365146.083,3.20E+07,1,8.54E+07,899247.4421,4365146.083,3.20E+07,1,0,0,0,0,0,0,0,0,0,768,0,1.123746667,0,45,118,108.875,24.26921377,588.9947368,0,0,0,0,0,0,0,0,0,108.875,108.875,0
192.168.10.12-91.189.89.198-123-123-17,192.168.10.12,123,91.189.89.198,123,17,03-07-2017 13:59,64094315,2,2,96,96,48,48,48,0,48,48,48,0,2.99558549,0.062408031,2.14E+07,3.68E+07,6.39E+07,94073,6.40E+07,6.40E+07,0,6.40E+07,6.40E+07,6.40E+07,6.40E+07,0,6.40E+07,6.40E+07,0,0,0,0,16,16,0.031204016,0.031204016,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.12-199.199.208.25-123-123-17,192.168.10.12,123,199.199.208.25,123,17,03-07-2017 13:59,66050558,2,2,96,96,48,48,48,0,48,48,48,0,2.906864163,0.06055967,2.20E+07,3.80E+07,6.59E+07,50288,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,0,0,0,0,16,16,0.030279835,0.030279835,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.12-96.126.105.86-123-123-17,192.168.10.12,123,96.126.105.86,123,17,03-07-2017 13:59,66023752,2,2,96,96,48,48,48,0,48,48,48,0,2.908044366,0.060584258,2.20E+07,3.81E+07,6.60E+07,23688,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,0,0,0,0,16,16,0.030292129,0.030292129,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.12-152.2.133.52-123-123-17,192.168.10.12,123,152.2.133.52,123,17,03-07-2017 13:59,69045204,2,2,96,96,48,48,48,0,48,48,48,0,2.780786918,0.057933061,2.30E+07,3.98E+07,6.90E+07,45127,6.90E+07,6.90E+07,0,6.90E+07,6.90E+07,6.90E+07,6.90E+07,0,6.90E+07,6.90E+07,0,0,0,0,16,16,0.02896653,0.02896653,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.12-108.61.56.35-123-123-17,192.168.10.12,123,108.61.56.35,123,17,03-07-2017 13:59,66023719,2,2,96,96,48,48,48,0,48,48,48,0,2.908045819,0.060584288,2.20E+07,3.81E+07,6.60E+07,23665,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,0,0,0,0,16,16,0.030292144,0.030292144,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.12-45.79.11.217-123-123-17,192.168.10.12,123,45.79.11.217,123,17,03-07-2017 13:59,69057587,2,2,96,96,48,48,48,0,48,48,48,0,2.780288283,0.057922673,2.30E+07,3.98E+07,6.89E+07,57512,6.90E+07,6.90E+07,0,6.90E+07,6.90E+07,6.90E+07,6.90E+07,0,6.90E+07,6.90E+07,0,0,0,0,16,16,0.028961336,0.028961336,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.12-204.11.201.12-123-123-17,192.168.10.12,123,204.11.201.12,123,17,03-07-2017 13:59,67096478,2,2,96,96,48,48,48,0,48,48,48,0,2.861551094,0.059615648,2.24E+07,3.86E+07,6.69E+07,96133,6.70E+07,6.70E+07,0,6.70E+07,6.70E+07,6.70E+07,6.70E+07,0,6.70E+07,6.70E+07,0,0,0,0,16,16,0.029807824,0.029807824,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.12-129.6.15.28-123-123-17,192.168.10.12,123,129.6.15.28,123,17,03-07-2017 13:59,66029974,2,2,96,96,48,48,48,0,48,48,48,0,2.907770341,0.060578549,2.20E+07,3.81E+07,6.60E+07,29921,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,0,0,0,0,16,16,0.030289274,0.030289274,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.12-192.168.10.3-123-123-17,192.168.10.12,123,192.168.10.3,123,17,03-07-2017 13:59,68000185,4,4,192,192,48,48,48,0,48,48,48,0,5.64704346,0.117646739,9714312.143,2.57E+07,6.80E+07,1,6.80E+07,2.27E+07,3.93E+07,6.80E+07,1,6.80E+07,2.27E+07,3.93E+07,6.80E+07,3,0,0,0,0,32,32,0.058823369,0.058823369,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.50-224.0.0.251-5353-5353-17,192.168.10.50,5353,224.0.0.251,5353,17,03-07-2017 13:59,14,12,0,540,0,45,45,45,0,0,0,0,0,3.86E+07,857142.8571,1.272727273,0.904534034,4,1,14,1.272727273,0.904534034,4,1,0,0,0,0,0,0,0,0,0,96,0,857142.8571,0,45,45,45,0,0,0,0,0,0,0,0,0,0,0,45,45,0
192.168.10.3-192.168.10.1-60236-53-17,192.168.10.3,60236,192.168.10.1,53,17,03-07-2017 13:57,30531,1,1,50,114,50,50,50,0,114,114,114,0,5371.589532,65.50718941,30531,0,30531,30531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.75359471,32.75359471,50,114,82,45.254834,2048,0,0,0,0,0,0,0,0,1,82,50,114
192.168.10.12-216.218.254.202-123-123-17,192.168.10.12,123,216.218.254.202,123,17,03-07-2017 13:59,69081060,2,2,96,96,48,48,48,0,48,48,48,0,2.779343571,0.057902991,2.30E+07,3.97E+07,6.89E+07,80980,6.90E+07,6.90E+07,0,6.90E+07,6.90E+07,6.90E+07,6.90E+07,0,6.90E+07,6.90E+07,0,0,0,0,16,16,0.028951496,0.028951496,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.12-208.75.89.4-123-123-17,192.168.10.12,123,208.75.89.4,123,17,03-07-2017 13:59,67077956,2,2,96,96,48,48,48,0,48,48,48,0,2.862341244,0.059632109,2.24E+07,3.86E+07,6.69E+07,77382,6.70E+07,6.70E+07,0,6.70E+07,6.70E+07,6.70E+07,6.70E+07,0,6.70E+07,6.70E+07,0,0,0,0,16,16,0.029816055,0.029816055,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.12-208.79.89.249-123-123-17,192.168.10.12,123,208.79.89.249,123,17,03-07-2017 13:59,66078184,2,2,96,96,48,48,48,0,48,48,48,0,2.90564886,0.060534351,2.20E+07,3.80E+07,6.59E+07,78117,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,0,0,0,0,16,16,0.030267176,0.030267176,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.12-72.5.72.15-123-123-17,192.168.10.12,123,72.5.72.15,123,17,03-07-2017 13:59,69080902,2,2,96,96,48,48,48,0,48,48,48,0,2.779349928,0.057903124,2.30E+07,3.97E+07,6.89E+07,80755,6.90E+07,6.90E+07,0,6.90E+07,6.90E+07,6.90E+07,6.90E+07,0,6.90E+07,6.90E+07,0,0,0,0,16,16,0.028951562,0.028951562,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.17-224.0.0.251-5353-5353-17,192.168.10.17,5353,224.0.0.251,5353,17,03-07-2017 14:00,17,12,0,540,0,45,45,45,0,0,0,0,0,3.18E+07,705882.3529,1.545454545,1.213559752,5,1,17,1.545454545,1.213559752,5,1,0,0,0,0,0,0,0,0,0,96,0,705882.3529,0,45,45,45,0,0,0,0,0,0,0,0,0,0,0,45,45,0
192.168.10.17-91.189.89.199-123-123-17,192.168.10.17,123,91.189.89.199,123,17,03-07-2017 14:00,65094117,2,2,96,96,48,48,48,0,48,48,48,0,2.949575305,0.061449486,2.17E+07,3.74E+07,6.49E+07,94002,6.50E+07,6.50E+07,0,6.50E+07,6.50E+07,6.50E+07,6.50E+07,0,6.50E+07,6.50E+07,0,0,0,0,16,16,0.030724743,0.030724743,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.17-91.189.91.157-123-123-17,192.168.10.17,123,91.189.91.157,123,17,03-07-2017 14:00,64036882,2,2,96,96,48,48,48,0,48,48,48,0,2.998272152,0.062464003,2.13E+07,3.69E+07,6.40E+07,36627,6.40E+07,6.40E+07,0,6.40E+07,6.40E+07,6.40E+07,6.40E+07,0,6.40E+07,6.40E+07,0,0,0,0,16,16,0.031232002,0.031232002,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.17-192.168.10.3-123-123-17,192.168.10.17,123,192.168.10.3,123,17,03-07-2017 14:00,68000160,4,4,192,192,48,48,48,0,48,48,48,0,5.647045536,0.117646782,9714308.571,2.57E+07,6.80E+07,3,6.80E+07,2.27E+07,3.93E+07,6.80E+07,3,6.80E+07,2.27E+07,3.93E+07,6.80E+07,3,0,0,0,0,32,32,0.058823391,0.058823391,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.50-208.75.89.4-123-123-17,192.168.10.50,123,208.75.89.4,123,17,03-07-2017 14:00,67077833,2,2,96,96,48,48,48,0,48,48,48,0,2.862346492,0.059632219,2.24E+07,3.86E+07,6.69E+07,77542,6.70E+07,6.70E+07,0,6.70E+07,6.70E+07,6.70E+07,6.70E+07,0,6.70E+07,6.70E+07,0,0,0,0,16,16,0.029816109,0.029816109,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.50-129.6.15.28-123-123-17,192.168.10.50,123,129.6.15.28,123,17,03-07-2017 14:00,69030124,2,2,96,96,48,48,48,0,48,48,48,0,2.781394395,0.057945717,2.30E+07,3.98E+07,6.90E+07,30056,6.90E+07,6.90E+07,0,6.90E+07,6.90E+07,6.90E+07,6.90E+07,0,6.90E+07,6.90E+07,0,0,0,0,16,16,0.028972858,0.028972858,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.50-204.2.134.163-123-123-17,192.168.10.50,123,204.2.134.163,123,17,03-07-2017 14:00,67094519,2,2,96,96,48,48,48,0,48,48,48,0,2.861634644,0.059617388,2.24E+07,3.86E+07,6.69E+07,94533,6.70E+07,6.70E+07,0,6.70E+07,6.70E+07,6.70E+07,6.70E+07,0,6.70E+07,6.70E+07,0,0,0,0,16,16,0.029808694,0.029808694,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.17-45.76.244.202-123-123-17,192.168.10.17,123,45.76.244.202,123,17,03-07-2017 14:00,68077714,2,2,96,96,48,48,48,0,48,48,48,0,2.820306217,0.05875638,2.27E+07,3.92E+07,6.79E+07,76992,6.80E+07,6.80E+07,0,6.80E+07,6.80E+07,6.80E+07,6.80E+07,0,6.80E+07,6.80E+07,0,0,0,0,16,16,0.02937819,0.02937819,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.50-192.168.10.3-56772-3268-6,192.168.10.50,56772,192.168.10.3,3268,6,03-07-2017 14:00,111617250,16,8,3224,576,403,0,201.5,208.1083051,72,72,72,0,34.04491689,0.215020528,4852923.913,1.84E+07,8.52E+07,0,1.12E+08,7441150,2.26E+07,8.52E+07,0,1.12E+08,1.59E+07,3.21E+07,8.52E+07,3,8,8,0,0,512,256,0.143347018,0.071673509,0,403,158.3333333,179.2590224,32133.7971,0,0,0,16,24,0,0,0,0.5,158.3333333,201.5,72
192.168.10.50-192.168.10.3-55726-389-6,192.168.10.50,55726,192.168.10.3,389,6,03-07-2017 14:00,111616277,16,8,3224,2528,403,0,201.5,208.1083051,316,316,316,0,51.53370238,0.215022402,4852881.609,1.84E+07,8.52E+07,3,1.12E+08,7441085.133,2.26E+07,8.52E+07,3,1.12E+08,1.59E+07,3.21E+07,8.52E+07,4,8,8,0,0,512,256,0.143348268,0.071674134,0,403,239.6666667,176.8759493,31285.10145,0,0,0,16,24,0,0,0,0.5,239.6666667,201.5,316
192.168.10.17-67.162.205.205-123-123-17,192.168.10.17,123,67.162.205.205,123,17,03-07-2017 14:00,67081256,2,2,96,96,48,48,48,0,48,48,48,0,2.862200433,0.059629176,2.24E+07,3.86E+07,6.69E+07,80500,6.70E+07,6.70E+07,0,6.70E+07,6.70E+07,6.70E+07,6.70E+07,0,6.70E+07,6.70E+07,0,0,0,0,16,16,0.029814588,0.029814588,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.50-69.89.207.99-123-123-17,192.168.10.50,123,69.89.207.99,123,17,03-07-2017 14:00,67052238,2,2,96,96,48,48,48,0,48,48,48,0,2.8634391,0.059654981,2.24E+07,3.86E+07,6.69E+07,52283,6.70E+07,6.70E+07,0,6.70E+07,6.70E+07,6.70E+07,6.70E+07,0,6.70E+07,6.70E+07,0,0,0,0,16,16,0.029827491,0.029827491,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.50-152.2.133.52-123-123-17,192.168.10.50,123,152.2.133.52,123,17,03-07-2017 14:00,69045210,2,2,96,96,48,48,48,0,48,48,48,0,2.780786676,0.057933056,2.30E+07,3.98E+07,6.90E+07,45271,6.90E+07,6.90E+07,0,6.90E+07,6.90E+07,6.90E+07,6.90E+07,0,6.90E+07,6.90E+07,0,0,0,0,16,16,0.028966528,0.028966528,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.50-45.127.112.2-123-123-17,192.168.10.50,123,45.127.112.2,123,17,03-07-2017 14:00,66022323,2,2,96,96,48,48,48,0,48,48,48,0,2.908107308,0.060585569,2.20E+07,3.81E+07,6.60E+07,22460,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,0,0,0,0,16,16,0.030292784,0.030292784,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.17-45.79.11.217-123-123-17,192.168.10.17,123,45.79.11.217,123,17,03-07-2017 14:00,66057432,2,2,96,96,48,48,48,0,48,48,48,0,2.906561672,0.060553368,2.20E+07,3.80E+07,6.59E+07,57367,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,0,0,0,0,16,16,0.030276684,0.030276684,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.25-192.168.10.255-138-138-17,192.168.10.25,138,192.168.10.255,138,17,03-07-2017 13:59,74295718,24,0,5184,0,216,216,216,0,0,0,0,0,69.77521908,0.323033422,3230248.609,1.55E+07,7.43E+07,1,7.43E+07,3230248.609,1.55E+07,7.43E+07,1,0,0,0,0,0,0,0,0,0,192,0,0.323033422,0,216,216,216,0,0,0,0,0,0,0,0,0,0,0,216,216,0
192.168.10.17-69.89.207.99-123-123-17,192.168.10.17,123,69.89.207.99,123,17,03-07-2017 14:00,67052615,2,2,96,96,48,48,48,0,48,48,48,0,2.863423,0.059654646,2.24E+07,3.86E+07,6.69E+07,52088,6.70E+07,6.70E+07,0,6.70E+07,6.70E+07,6.70E+07,6.70E+07,0,6.70E+07,6.70E+07,0,0,0,0,16,16,0.029827323,0.029827323,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.17-216.218.254.202-123-123-17,192.168.10.17,123,216.218.254.202,123,17,03-07-2017 14:00,66080896,2,2,96,96,48,48,48,0,48,48,48,0,2.90552961,0.060531867,2.20E+07,3.80E+07,6.59E+07,80816,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,0,0,0,0,16,16,0.030265933,0.030265933,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.50-38.88.18.251-123-123-17,192.168.10.50,123,38.88.18.251,123,17,03-07-2017 14:00,66088005,2,2,96,96,48,48,48,0,48,48,48,0,2.905217066,0.060525356,2.20E+07,3.80E+07,6.59E+07,88008,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,0,0,0,0,16,16,0.030262678,0.030262678,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.50-192.168.10.3-123-123-17,192.168.10.50,123,192.168.10.3,123,17,03-07-2017 14:00,68999976,4,4,192,192,48,48,48,0,48,48,48,0,5.565219327,0.115942069,9857139.429,2.61E+07,6.90E+07,0,6.90E+07,2.30E+07,3.98E+07,6.90E+07,0,6.90E+07,2.30E+07,3.98E+07,6.90E+07,3,0,0,0,0,32,32,0.057971035,0.057971035,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.50-96.126.105.86-123-123-17,192.168.10.50,123,96.126.105.86,123,17,03-07-2017 14:00,68023796,2,2,96,96,48,48,48,0,48,48,48,0,2.822541688,0.058802952,2.27E+07,3.92E+07,6.80E+07,23701,6.80E+07,6.80E+07,0,6.80E+07,6.80E+07,6.80E+07,6.80E+07,0,6.80E+07,6.80E+07,0,0,0,0,16,16,0.029401476,0.029401476,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.50-45.76.92.117-123-123-17,192.168.10.50,123,45.76.92.117,123,17,03-07-2017 14:00,66111515,2,2,96,96,48,48,48,0,48,48,48,0,2.904183938,0.060503832,2.20E+07,3.80E+07,6.59E+07,111601,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,0,0,0,0,16,16,0.030251916,0.030251916,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.17-91.189.89.198-123-123-17,192.168.10.17,123,91.189.89.198,123,17,03-07-2017 14:00,67094672,2,2,96,96,48,48,48,0,48,48,48,0,2.861628119,0.059617252,2.24E+07,3.86E+07,6.69E+07,94091,6.70E+07,6.70E+07,0,6.70E+07,6.70E+07,6.70E+07,6.70E+07,0,6.70E+07,6.70E+07,0,0,0,0,16,16,0.029808626,0.029808626,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.17-96.126.105.86-123-123-17,192.168.10.17,123,96.126.105.86,123,17,03-07-2017 14:00,66023927,2,2,96,96,48,48,48,0,48,48,48,0,2.908036658,0.060584097,2.20E+07,3.81E+07,6.60E+07,23855,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,0,0,0,0,16,16,0.030292049,0.030292049,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.50-67.162.205.205-123-123-17,192.168.10.50,123,67.162.205.205,123,17,03-07-2017 14:00,67081258,2,2,96,96,48,48,48,0,48,48,48,0,2.862200348,0.059629174,2.24E+07,3.86E+07,6.69E+07,81004,6.70E+07,6.70E+07,0,6.70E+07,6.70E+07,6.70E+07,6.70E+07,0,6.70E+07,6.70E+07,0,0,0,0,16,16,0.029814587,0.029814587,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.17-152.2.133.52-123-123-17,192.168.10.17,123,152.2.133.52,123,17,03-07-2017 14:00,68045593,2,2,96,96,48,48,48,0,48,48,48,0,2.821637545,0.058784116,2.27E+07,3.92E+07,6.80E+07,45483,6.80E+07,6.80E+07,0,6.80E+07,6.80E+07,6.80E+07,6.80E+07,0,6.80E+07,6.80E+07,0,0,0,0,16,16,0.029392058,0.029392058,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.17-208.75.89.4-123-123-17,192.168.10.17,123,208.75.89.4,123,17,03-07-2017 14:00,66077570,2,2,96,96,48,48,48,0,48,48,48,0,2.905675859,0.060534914,2.20E+07,3.80E+07,6.59E+07,77521,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,0,0,0,0,16,16,0.030267457,0.030267457,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.17-208.79.89.249-123-123-17,192.168.10.17,123,208.79.89.249,123,17,03-07-2017 14:00,69077796,2,2,96,96,48,48,48,0,48,48,48,0,2.779474898,0.057905727,2.30E+07,3.97E+07,6.89E+07,77766,6.90E+07,6.90E+07,0,6.90E+07,6.90E+07,6.90E+07,6.90E+07,0,6.90E+07,6.90E+07,0,0,0,0,16,16,0.028952864,0.028952864,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.17-199.199.208.25-123-123-17,192.168.10.17,123,199.199.208.25,123,17,03-07-2017 14:00,69050211,2,2,96,96,48,48,48,0,48,48,48,0,2.780585276,0.05792886,2.30E+07,3.98E+07,6.89E+07,50174,6.90E+07,6.90E+07,0,6.90E+07,6.90E+07,6.90E+07,6.90E+07,0,6.90E+07,6.90E+07,0,0,0,0,16,16,0.02896443,0.02896443,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.17-129.6.15.28-123-123-17,192.168.10.17,123,129.6.15.28,123,17,03-07-2017 14:00,66030295,2,2,96,96,48,48,48,0,48,48,48,0,2.907756205,0.060578254,2.20E+07,3.81E+07,6.60E+07,30099,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,0,0,0,0,16,16,0.030289127,0.030289127,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.17-204.2.134.163-123-123-17,192.168.10.17,123,204.2.134.163,123,17,03-07-2017 14:00,69099643,2,2,96,96,48,48,48,0,48,48,48,0,2.778596121,0.057887419,2.30E+07,3.97E+07,6.89E+07,99599,6.90E+07,6.90E+07,0,6.90E+07,6.90E+07,6.90E+07,6.90E+07,0,6.90E+07,6.90E+07,0,0,0,0,16,16,0.02894371,0.02894371,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.17-208.75.88.4-123-123-17,192.168.10.17,123,208.75.88.4,123,17,03-07-2017 14:00,66077538,2,2,96,96,48,48,48,0,48,48,48,0,2.905677267,0.060534943,2.20E+07,3.80E+07,6.59E+07,77332,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,0,0,0,0,16,16,0.030267472,0.030267472,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
